,Answer.1gamemove.yes_pc_agree,Answer.2reasoning.yes_pc_agree,Answer.4shareinformation.yes_pc_agree,Answer.3rapport.yes_pc_agree
844,0.6,0.8,0.8,0.6
845,0.6,0.6,0.6,0.8
846,1.0,1.0,0.8,1.0
847,1.0,0.8,1.0,1.0
848,1.0,0.8,0.6,0.6
849,1.0,0.8,0.8,0.8
850,1.0,1.0,1.0,0.8
851,0.6,0.8,0.6,0.8
852,0.6,0.6,0.6,0.6
853,0.8,1.0,0.8,0.8
854,0.6,0.8,0.6,0.8
855,0.6,0.8,0.8,0.6
856,0.8,0.8,0.8,0.8
858,0.6,0.6,0.6,0.6
859,0.6,0.6,0.6,0.6
860,0.8,0.8,0.8,0.8
861,0.8,0.6,0.6,0.8
862,0.6,0.8,0.8,0.6
863,0.8,0.8,0.8,1.0
864,1.0,1.0,0.6,1.0
866,1.0,1.0,1.0,1.0
867,1.0,0.6,0.6,0.6
868,0.6,0.6,0.6,0.6
869,0.6,0.8,0.6,0.6
870,0.6,0.8,0.6,0.8
871,1.0,0.6,0.6,0.6
872,0.8,0.8,0.6,0.8
873,0.8,0.8,0.8,1.0
874,1.0,0.6,0.8,1.0
876,0.8,0.6,0.6,0.6
877,0.8,0.6,0.6,0.6
878,0.8,0.6,0.6,0.6
879,0.6,0.6,0.6,0.6
880,1.0,0.8,0.8,0.8
881,1.0,0.6,0.8,0.8
882,0.6,0.8,0.6,0.8
883,0.6,0.6,0.8,0.8
884,0.8,0.6,0.6,0.8
885,1.0,1.0,1.0,1.0
886,0.8,0.8,0.8,1.0
887,0.8,0.6,0.6,0.8
888,0.8,0.8,0.8,0.8
889,0.8,0.8,0.8,0.6
890,1.0,0.8,0.8,0.6
891,1.0,1.0,1.0,1.0
892,0.8,1.0,1.0,0.8
893,1.0,0.6,0.6,0.8
894,0.8,0.8,0.8,0.8
895,0.8,1.0,0.8,0.8
897,0.6,0.8,0.6,0.6
898,0.8,0.6,0.6,0.6
899,0.8,0.6,0.8,0.6
900,1.0,1.0,0.8,0.6
901,1.0,0.8,1.0,0.8
902,0.6,0.6,0.6,0.6
903,1.0,1.0,1.0,1.0
904,0.6,0.8,0.8,0.8
905,0.6,0.6,0.6,0.8
906,0.8,1.0,0.6,0.8
908,0.8,0.6,0.8,0.6
909,0.8,1.0,1.0,1.0
910,0.6,0.8,1.0,0.8
911,0.8,0.6,0.6,0.6
912,0.8,1.0,0.8,0.8
913,0.8,0.8,0.6,1.0
914,0.8,0.8,0.8,0.8
915,0.8,0.8,0.6,0.8
916,0.6,0.6,0.6,0.6
917,1.0,1.0,0.6,0.8
919,0.8,0.8,0.8,0.8
920,1.0,0.6,0.8,0.6
921,0.6,0.8,0.8,0.6
922,0.6,0.6,0.6,0.6
923,0.8,0.8,0.8,0.8
924,1.0,0.6,0.6,0.8
926,1.0,0.6,0.6,0.6
927,0.8,0.6,0.8,0.6
928,1.0,0.8,0.8,0.6
929,0.8,1.0,0.8,0.8
930,0.8,0.6,1.0,0.6
931,0.8,0.6,0.8,0.8
932,0.8,0.8,0.6,0.6
934,0.8,0.6,0.6,0.6
935,1.0,0.8,0.8,0.8
936,0.8,1.0,0.8,1.0
937,0.6,0.6,0.8,0.6
938,0.6,0.6,0.6,0.6
939,0.8,0.6,0.8,0.6
940,0.8,0.8,1.0,1.0
941,0.8,1.0,1.0,0.8
942,0.6,0.6,0.6,0.6
943,0.8,0.6,0.8,0.8
944,0.8,0.8,0.8,0.8
945,0.8,0.6,0.6,0.8
946,1.0,0.6,0.6,0.6
947,1.0,0.6,1.0,0.8
948,1.0,0.6,0.8,1.0
949,0.8,0.6,0.8,0.8
950,1.0,0.6,0.6,0.8
951,0.8,1.0,0.8,0.6
952,1.0,0.6,1.0,1.0
953,0.6,0.6,1.0,1.0
954,1.0,0.6,0.6,0.6
955,0.8,0.8,0.8,1.0
956,0.6,0.8,0.6,0.8
957,0.8,0.6,1.0,0.8
958,0.6,0.8,0.6,0.6
959,0.6,0.6,0.6,0.6
960,0.6,0.6,0.6,0.6
961,0.8,0.8,0.6,0.6
962,0.6,0.6,0.6,0.6
963,0.8,0.6,0.6,1.0
964,1.0,0.8,0.6,0.8
966,0.8,0.6,0.6,0.8
967,0.8,0.6,0.6,0.6
968,1.0,1.0,0.8,0.8
969,0.8,0.6,0.8,0.8
970,0.8,0.6,0.6,0.6
971,0.6,0.8,0.8,0.8
972,1.0,1.0,1.0,1.0
973,1.0,1.0,0.8,1.0
974,0.8,0.6,0.6,0.6
975,0.8,0.6,1.0,0.6
976,0.6,0.6,0.6,0.6
977,1.0,1.0,1.0,1.0
978,1.0,0.6,0.6,0.6
979,0.6,0.6,0.6,0.8
980,0.8,0.8,0.6,0.8
981,0.6,0.6,0.6,0.8
982,0.6,0.6,0.6,0.6
983,1.0,0.8,0.6,1.0
984,1.0,1.0,0.6,0.8
985,1.0,0.6,0.6,0.6
986,1.0,0.8,0.6,0.8
987,0.8,0.6,0.8,0.8
988,0.6,0.6,0.6,0.6
989,1.0,0.8,0.8,0.8
990,0.8,0.6,0.6,0.6
991,1.0,1.0,1.0,1.0
992,1.0,0.8,0.6,0.8
993,1.0,0.8,1.0,1.0
994,0.6,0.8,0.6,0.6
995,0.8,0.8,0.6,1.0
996,0.6,0.6,0.6,0.6
997,1.0,1.0,0.8,0.8
998,1.0,1.0,1.0,1.0
999,1.0,1.0,1.0,1.0
1000,0.6,0.6,0.8,0.6
1001,1.0,0.8,0.8,0.8
1002,1.0,0.8,1.0,0.8
1003,0.8,0.8,0.6,0.8
1004,0.8,1.0,1.0,1.0
1005,0.8,1.0,0.8,0.8
1006,0.6,0.6,0.6,0.6
1007,0.6,0.6,0.8,1.0
1008,1.0,0.6,0.6,1.0
1009,1.0,1.0,1.0,1.0
1010,1.0,1.0,0.8,0.8
1011,0.8,1.0,1.0,1.0
1012,0.8,1.0,0.8,1.0
1013,0.8,0.8,0.6,0.8
1014,1.0,1.0,1.0,0.8
1015,0.8,0.6,0.6,0.8
1017,1.0,0.8,0.8,0.8
1018,0.8,0.8,0.8,1.0
1019,1.0,0.8,1.0,0.8
1020,0.6,0.8,0.6,0.6
1021,0.8,1.0,1.0,0.8
1022,1.0,0.8,0.8,0.8
1023,0.6,0.8,0.8,0.6
1024,1.0,0.8,0.8,0.8
1025,0.8,0.8,0.6,0.8
1026,1.0,0.6,0.6,0.6
1027,0.8,0.8,0.6,0.6
1028,0.8,0.8,0.6,0.8
1029,0.6,0.6,0.8,0.6
1030,0.6,0.6,0.6,0.6
1031,0.6,0.6,0.6,0.6
1032,0.6,0.6,0.8,0.6
1033,0.8,0.8,0.8,0.8
1034,0.6,0.6,0.6,0.6
1035,0.8,0.8,0.8,0.8
1036,0.6,0.8,0.6,0.6
1037,1.0,0.6,1.0,1.0
1038,0.8,0.6,0.6,0.6
1039,1.0,1.0,1.0,1.0
1040,0.8,0.8,0.8,0.8
1041,0.6,0.6,0.6,1.0
1042,0.8,0.6,0.8,0.6
1043,0.6,0.6,0.8,0.6
1044,0.6,0.8,0.6,0.6
1045,0.6,0.8,0.6,0.6
1046,0.8,0.8,0.6,0.6
1047,1.0,1.0,1.0,0.8
1048,1.0,0.6,0.6,0.8
1049,0.8,0.8,0.8,0.8
1050,0.6,0.6,0.6,0.8
1051,1.0,0.8,0.8,0.6
1052,1.0,0.6,0.8,1.0
1053,1.0,0.6,0.6,0.6
1055,0.8,0.8,0.6,0.8
1056,0.8,0.8,0.6,0.8
1058,0.6,0.6,0.6,0.6
1059,0.8,1.0,0.6,0.8
1060,0.6,0.6,0.6,0.6
1061,0.8,0.6,0.8,0.8
1062,1.0,0.8,1.0,1.0
1063,0.6,0.6,0.8,0.6
1064,0.6,0.6,0.8,0.6
1065,0.6,0.8,0.6,0.6
1066,1.0,0.8,0.8,0.8
1067,0.8,0.8,0.6,0.8
1068,0.6,0.6,0.6,0.6
1069,0.8,0.8,0.8,0.8
1070,0.6,0.8,0.6,0.6
1071,0.8,0.8,0.8,0.8
1072,0.6,0.6,0.6,0.6
1073,0.8,0.6,0.6,0.8
1074,0.8,0.8,1.0,0.8
1075,1.0,0.6,0.6,0.6
1076,0.8,0.6,0.6,0.6
1077,1.0,0.8,1.0,0.8
1078,0.8,0.8,0.6,0.6
1079,0.8,0.8,0.8,0.8
1080,1.0,0.6,0.6,0.6
1081,1.0,1.0,1.0,1.0
1082,1.0,0.8,1.0,1.0
1083,1.0,0.8,0.6,0.8
1084,0.8,0.8,0.6,0.6
1085,0.8,0.6,0.6,0.8
1086,1.0,0.8,0.8,0.8
1087,0.8,0.6,0.6,1.0
1088,1.0,0.8,0.8,0.8
1089,1.0,1.0,1.0,1.0
1090,1.0,1.0,1.0,1.0
1091,0.8,0.6,0.8,0.8
1093,1.0,1.0,1.0,1.0
1094,0.8,0.8,0.6,0.8
1095,0.8,0.6,0.6,0.8
1096,0.6,0.6,0.6,0.8
1099,0.8,0.6,0.8,0.8
1100,1.0,0.8,0.8,0.8
1101,1.0,1.0,1.0,1.0
1102,1.0,0.6,0.6,1.0
1104,0.8,0.6,0.6,0.6
1105,0.8,1.0,0.8,1.0
1106,0.8,0.6,0.6,0.6
1107,1.0,1.0,1.0,0.8
1108,0.8,0.6,0.6,0.6
1109,0.6,0.8,0.8,0.6
1110,0.8,0.6,0.6,0.6
1111,0.8,0.6,0.6,0.6
1112,0.8,0.8,0.6,0.6
1113,1.0,0.8,0.8,0.8
1114,1.0,0.8,1.0,1.0
1115,0.8,0.8,0.8,1.0
1117,1.0,1.0,1.0,1.0
1118,0.8,0.6,0.6,0.6
1119,1.0,0.6,0.8,0.8
1120,0.8,0.6,0.6,0.6
1121,1.0,0.8,1.0,0.8
1122,0.8,0.8,1.0,0.8
1123,0.8,0.6,0.6,0.8
1124,0.8,0.6,0.6,0.6
1125,1.0,0.8,0.8,0.6
1126,0.8,0.8,0.6,0.8
1127,0.8,0.8,0.8,0.6
1128,0.6,0.6,0.6,0.6
1129,0.6,0.6,0.6,0.6
1130,1.0,0.8,1.0,1.0
1131,1.0,0.8,0.8,1.0
1132,1.0,0.6,0.8,0.6
1133,1.0,1.0,1.0,1.0
1134,0.8,0.8,0.8,1.0
1135,1.0,1.0,1.0,1.0
1136,1.0,0.8,0.8,1.0
1137,1.0,0.8,0.6,0.6
1138,1.0,0.6,0.8,1.0
1139,0.8,1.0,1.0,1.0
1140,0.6,0.6,0.6,0.6
1141,0.8,0.6,0.6,0.8
1142,1.0,0.8,0.6,0.6
1144,1.0,0.8,0.8,0.8
1145,1.0,0.8,0.8,0.8
1146,0.6,0.6,0.6,0.6
1147,1.0,1.0,0.6,0.8
1148,1.0,0.8,0.8,1.0
1149,0.8,0.8,1.0,0.8
1150,0.6,0.8,0.6,0.6
1151,0.8,0.6,0.6,0.6
1152,1.0,0.6,0.6,0.6
1153,1.0,1.0,0.8,0.8
1154,1.0,0.8,1.0,0.8
1155,1.0,0.8,0.8,1.0
1156,0.6,1.0,0.8,0.8
1157,0.6,0.8,1.0,0.6
1158,0.8,0.6,0.8,0.8
1159,1.0,0.6,0.8,0.6
1160,0.8,0.8,0.8,0.8
1161,0.6,0.6,0.6,0.6
1162,0.8,0.6,0.8,0.6
1163,1.0,0.6,0.8,1.0
1164,0.6,0.6,0.6,0.6
1165,0.6,1.0,0.6,0.6
1166,0.8,0.8,0.8,0.8
1167,0.6,0.6,0.6,0.6
1168,0.8,0.6,0.8,0.6
1169,0.8,0.8,0.8,1.0
1170,1.0,0.8,1.0,0.6
1171,0.6,0.8,0.6,0.8
1172,0.8,0.8,1.0,0.8
1173,0.6,0.8,0.6,0.6
1174,0.6,0.6,0.8,0.8
1175,0.6,0.6,0.6,0.6
1176,0.6,0.8,0.8,0.6
1178,0.8,0.6,0.8,1.0
1179,1.0,0.6,0.8,0.8
1180,0.8,1.0,0.8,0.8
1181,1.0,1.0,0.8,1.0
1182,1.0,1.0,1.0,1.0
1183,1.0,0.8,1.0,1.0
1184,0.6,0.8,1.0,1.0
1185,0.8,0.6,0.6,0.8
1186,1.0,1.0,0.8,1.0
1187,0.6,0.6,0.6,0.6
1188,0.6,0.6,0.6,0.6
1190,1.0,0.6,0.6,0.8
1191,0.8,0.6,0.6,0.6
1192,1.0,0.6,0.6,0.6
1193,1.0,0.8,0.8,0.8
1194,0.8,0.6,0.6,1.0
1195,0.8,0.8,0.8,1.0
1196,1.0,0.8,1.0,0.8
1197,0.8,0.8,0.6,0.6
1198,1.0,0.6,0.8,1.0
1199,1.0,1.0,1.0,1.0
1200,0.8,1.0,0.8,0.8
1201,0.6,0.6,0.6,0.6
1202,1.0,0.6,0.8,0.8
1203,0.8,0.6,0.6,0.8
1204,1.0,0.8,0.8,0.8
1205,0.8,0.6,0.8,0.8
1206,0.8,0.6,0.6,0.6
1207,0.8,0.6,0.6,0.6
1208,0.6,0.6,0.6,0.6
1209,0.8,1.0,1.0,1.0
1210,0.8,0.8,1.0,0.6
1211,0.6,0.6,0.6,0.6
1212,0.6,0.6,0.8,0.6
1213,0.8,0.8,0.8,0.6
1214,0.8,0.6,0.6,0.6
1216,1.0,0.8,0.6,1.0
1217,0.8,0.8,1.0,0.8
1218,0.8,0.8,1.0,0.8
1219,0.6,0.6,0.6,0.6
1222,0.8,0.8,1.0,1.0
1223,1.0,1.0,1.0,0.8
1224,0.6,0.6,0.6,0.6
1225,0.8,0.8,0.8,0.8
1226,0.6,0.6,0.6,0.6
1227,0.8,0.8,0.8,0.6
1228,0.6,0.8,0.6,1.0
1229,0.6,0.6,0.6,0.8
1230,1.0,1.0,1.0,1.0
1231,1.0,0.8,0.8,1.0
1232,0.8,0.6,0.6,0.6
1233,0.8,0.6,0.6,0.6
1234,1.0,0.8,0.8,0.8
1235,1.0,1.0,1.0,1.0
1236,0.8,0.6,0.6,0.6
1237,1.0,1.0,1.0,1.0
1238,0.8,0.8,0.6,0.6
1240,1.0,1.0,1.0,1.0
1241,0.8,1.0,1.0,0.6
1242,1.0,0.8,1.0,1.0
1243,0.6,0.6,0.8,0.8
1244,0.8,0.8,0.8,0.8
1245,0.8,0.6,0.6,0.6
1246,0.6,0.8,0.6,0.6
1247,0.8,0.8,0.8,0.6
1248,0.6,0.6,0.8,0.6
1250,0.8,0.8,0.8,0.8
1251,0.8,0.8,0.8,1.0
1253,1.0,0.8,1.0,0.6
1254,0.8,0.6,0.6,0.6
1255,0.8,0.6,1.0,0.8
1256,0.6,0.8,0.8,0.8
1257,0.8,0.8,0.8,0.8
1258,0.8,0.6,0.6,0.6
1259,0.8,1.0,0.8,1.0
1260,1.0,0.8,0.6,0.8
1261,0.8,0.6,0.8,0.8
1262,0.6,0.6,0.6,0.6
1263,1.0,0.8,0.6,0.6
1264,0.6,0.6,0.6,0.8
1265,0.6,0.6,0.6,0.6
1266,0.8,0.6,0.8,0.8
1268,0.8,0.8,0.8,0.6
1269,1.0,0.8,0.8,0.6
1270,1.0,1.0,0.8,0.8
1271,0.6,0.6,0.6,1.0
1272,0.8,0.8,0.8,0.8
1274,1.0,0.8,0.8,1.0
1275,0.6,0.6,0.8,0.6
1277,0.6,0.6,0.6,0.6
1278,0.8,0.6,0.6,0.6
1279,1.0,0.8,1.0,1.0
1280,1.0,0.8,0.6,0.8
1281,1.0,0.8,0.8,1.0
1282,1.0,0.8,1.0,0.8
1283,0.6,0.8,0.8,0.6
1284,0.6,0.6,0.8,0.6
1285,0.6,0.6,0.6,0.6
1286,1.0,0.8,0.8,0.8
1288,1.0,0.8,0.8,0.6
1290,0.8,0.8,0.6,0.6
1291,0.8,0.6,0.6,0.8
1293,0.8,0.6,0.6,0.8
1294,0.6,0.6,0.6,0.8
1295,1.0,0.8,0.8,0.8
1296,0.6,0.6,0.6,0.6
1297,0.6,0.8,0.8,0.8
1298,0.8,0.8,0.8,0.8
1299,0.8,0.6,0.6,0.8
1300,1.0,1.0,0.8,0.8
1302,0.8,1.0,1.0,0.8
1303,0.6,0.6,0.6,0.6
1304,1.0,0.6,0.8,0.8
1305,1.0,1.0,0.8,0.8
1306,1.0,0.6,0.8,1.0
1307,0.6,0.6,0.6,0.6
1308,1.0,1.0,1.0,0.8
1310,0.6,0.6,0.6,0.8
1311,1.0,0.6,0.8,1.0
1312,0.6,0.8,0.6,0.6
1313,1.0,0.6,0.6,0.8
1314,0.8,0.6,0.6,0.8
1315,0.8,1.0,1.0,0.8
1316,1.0,0.6,0.6,0.6
1317,0.8,0.6,0.6,0.6
1318,1.0,1.0,1.0,1.0
1319,0.8,0.6,0.6,0.6
1320,1.0,0.8,0.6,1.0
1321,1.0,0.8,1.0,1.0
1322,0.8,0.6,0.6,0.6
1323,0.6,0.6,0.8,0.8
1324,0.6,0.8,0.8,0.8
1325,0.6,0.6,0.8,0.8
1326,0.6,0.6,0.6,0.6
1327,0.8,0.6,1.0,0.8
1328,0.8,0.6,0.6,0.6
1329,0.6,0.6,1.0,0.6
1330,0.8,0.6,0.6,0.6
1331,1.0,1.0,1.0,1.0
1332,0.6,0.6,0.8,0.8
1333,0.6,0.8,0.8,1.0
1334,0.8,0.8,0.8,0.6
1335,1.0,1.0,1.0,0.8
1336,0.8,0.6,0.6,0.6
1337,0.8,1.0,1.0,0.6
1338,0.6,0.6,0.8,0.6
1339,0.6,0.6,0.8,0.8
1340,0.8,0.6,0.8,0.6
1341,1.0,0.8,0.8,0.8
1342,1.0,0.6,0.8,0.6
1343,0.8,0.8,0.8,0.8
1344,1.0,0.6,0.6,0.8
1345,0.6,0.6,0.8,0.8
1346,0.6,0.6,0.8,1.0
1348,1.0,1.0,1.0,1.0
1349,0.8,1.0,1.0,1.0
1350,1.0,1.0,0.8,0.8
1351,0.8,0.8,1.0,0.8
1352,0.8,0.8,0.8,0.8
1353,0.6,0.6,0.6,0.6
1354,0.8,0.8,1.0,1.0
1355,1.0,0.6,0.6,0.6
1356,0.6,0.6,0.6,0.6
1357,1.0,1.0,1.0,0.8
1358,0.8,0.6,1.0,0.8
1359,0.8,0.8,0.6,0.8
1360,0.8,1.0,0.8,0.8
1361,0.6,0.6,0.6,0.6
1362,0.6,0.8,0.6,0.8
1364,0.6,0.6,0.6,0.8
1365,1.0,0.6,1.0,0.8
1366,1.0,1.0,1.0,0.8
1367,0.6,0.6,0.6,0.6
1368,0.6,0.8,0.6,0.6
1369,0.8,0.6,0.6,0.6
1370,0.6,0.6,0.6,0.6
1372,0.6,0.6,0.8,1.0
1373,0.6,0.6,0.8,1.0
1374,0.6,0.8,1.0,0.6
1375,0.8,1.0,0.8,1.0
1376,0.8,0.6,0.6,0.6
1377,0.8,0.8,0.8,0.6
1378,0.8,0.6,0.8,0.6
1379,1.0,0.6,0.8,0.8
1380,1.0,0.8,0.8,1.0
1381,0.6,0.8,0.6,1.0
1382,0.6,0.6,0.8,0.6
1383,1.0,1.0,0.8,0.8
1384,0.8,0.8,1.0,0.8
1385,0.6,0.8,0.8,0.6
1386,0.6,0.8,0.6,0.8
1387,0.6,0.6,0.6,0.6
1388,0.8,0.6,0.6,0.6
1389,0.8,0.6,0.6,0.6
1390,0.8,0.8,1.0,0.6
1391,1.0,0.6,0.6,0.6
1392,0.8,1.0,0.6,1.0
1393,0.8,0.8,1.0,0.8
1394,0.8,0.8,0.6,0.6
1395,0.6,0.8,0.8,0.8
1396,0.8,0.8,0.8,0.8
1397,1.0,1.0,0.8,0.8
1399,0.6,1.0,0.6,0.6
1400,1.0,0.6,0.6,0.6
1401,0.8,0.8,0.6,0.6
1403,1.0,0.8,0.6,0.6
1404,0.6,0.6,0.6,0.8
1406,0.6,0.6,0.6,0.6
1407,1.0,0.8,0.8,0.8
1408,1.0,0.8,0.6,0.8
1409,0.6,0.6,0.6,0.6
1410,0.8,0.8,0.8,1.0
1411,0.8,0.6,0.6,0.6
1412,0.8,0.8,0.8,0.8
1413,1.0,1.0,0.8,0.6
1414,0.8,0.6,0.6,0.8
1415,1.0,0.8,1.0,1.0
1416,1.0,1.0,0.8,1.0
1417,1.0,0.8,1.0,0.8
1418,1.0,0.8,1.0,0.8
1419,0.6,0.6,0.8,0.6
1420,0.6,0.6,0.6,0.6
1421,0.8,0.8,1.0,0.8
1422,0.8,0.8,0.8,0.6
1423,0.6,0.6,0.6,0.6
1424,0.6,0.6,0.6,0.6
1425,0.8,0.8,0.8,0.6
1427,0.8,0.8,0.8,0.6
1428,1.0,0.8,1.0,0.6
1429,0.6,0.6,0.6,0.8
1430,0.6,0.6,1.0,1.0
1431,1.0,1.0,1.0,0.8
1432,0.8,0.8,0.8,1.0
1433,0.8,1.0,0.6,0.6
1434,0.6,0.6,0.6,0.6
1436,0.8,0.6,0.6,0.6
1437,0.8,0.6,0.6,0.6
1438,0.6,0.6,1.0,0.6
1439,1.0,1.0,1.0,0.8
1440,0.8,1.0,0.8,0.8
1441,1.0,0.8,0.8,1.0
1442,0.8,0.6,0.6,0.8
1443,0.6,0.6,0.8,0.8
1444,1.0,0.8,1.0,1.0
1445,0.8,0.6,0.6,0.8
1446,1.0,0.8,0.6,0.6
1447,0.8,0.6,0.6,0.6
1448,1.0,0.8,1.0,1.0
1449,0.8,1.0,0.8,0.8
1450,1.0,0.6,0.6,0.8
1451,0.8,0.8,0.6,0.8
1452,0.8,0.8,0.8,0.8
1453,0.8,1.0,0.8,0.8
1454,1.0,0.6,1.0,0.6
1455,1.0,0.6,1.0,0.6
1456,0.8,0.8,0.6,1.0
1457,0.8,0.8,0.6,0.6
1458,0.6,0.6,0.6,0.6
1459,1.0,1.0,1.0,1.0
1460,0.8,0.6,0.6,0.6
1462,0.8,0.6,0.6,0.8
1463,0.6,0.8,0.8,0.6
1464,1.0,0.8,0.6,1.0
1465,0.8,0.6,0.8,0.8
1466,1.0,0.8,0.6,0.8
1467,0.6,1.0,0.8,0.6
1468,0.6,0.8,0.6,0.6
1469,0.6,0.6,0.6,0.6
1470,1.0,1.0,1.0,1.0
1471,1.0,0.8,1.0,0.8
1472,1.0,1.0,1.0,1.0
1473,1.0,0.8,0.8,0.8
1474,0.6,0.6,0.8,0.8
1475,0.6,0.8,0.8,1.0
1477,0.6,1.0,0.6,0.8
1478,0.8,0.6,0.8,0.8
1479,0.6,0.8,0.6,0.8
1480,1.0,0.8,0.6,0.8
1481,0.6,0.8,0.8,0.6
1482,0.6,0.6,0.6,0.6
1484,0.6,0.6,0.6,0.6
1487,0.8,0.6,0.6,0.8
1488,0.6,0.6,0.6,0.6
1489,1.0,0.6,0.6,0.8
1490,0.8,0.8,0.8,0.8
1491,0.8,0.6,0.8,0.6
1492,0.8,0.6,0.6,0.6
1493,0.6,0.6,0.8,0.8
1494,0.6,0.6,0.8,0.8
1496,0.6,0.6,0.6,0.6
1497,0.8,1.0,1.0,0.8
1498,0.8,0.8,0.8,0.8
1499,0.6,0.6,0.6,0.8
1500,0.8,0.6,0.8,0.8
1501,0.6,0.8,0.6,0.6
1503,0.8,1.0,0.8,0.8
1504,1.0,0.6,0.6,1.0
1505,0.8,0.6,1.0,0.6
1506,0.6,0.6,0.6,0.6
1507,0.6,0.8,0.8,0.8
1508,1.0,0.8,0.8,0.8
1509,0.8,1.0,0.6,0.8
1510,0.6,0.6,0.6,0.6
1511,1.0,0.8,0.8,0.8
1512,1.0,0.6,0.6,1.0
1513,1.0,1.0,1.0,1.0
1514,1.0,1.0,0.8,1.0
1515,0.8,0.6,0.6,0.8
1516,1.0,0.6,0.8,0.6
1517,0.8,0.6,0.8,0.6
1518,1.0,1.0,1.0,1.0
1519,1.0,1.0,1.0,1.0
1520,0.6,0.6,0.8,0.6
1521,1.0,0.8,1.0,0.8
1522,0.6,0.6,0.6,0.8
1523,1.0,0.6,0.6,0.8
1524,1.0,0.6,0.6,0.8
1525,0.8,0.6,0.8,0.8
1526,0.8,0.8,0.6,0.8
1527,1.0,0.8,0.6,0.8
1528,0.8,0.6,0.6,0.6
1529,0.8,0.8,0.6,0.6
1530,0.8,0.8,0.8,1.0
1531,0.8,1.0,1.0,0.8
1532,0.8,0.6,0.8,0.6
1533,0.6,0.8,0.6,0.6
1534,1.0,0.8,0.6,0.8
1535,0.6,0.6,0.6,0.6
1536,0.8,1.0,0.8,0.8
1537,1.0,0.6,0.6,0.6
1538,0.6,0.6,0.6,0.6
1539,0.8,0.6,0.6,0.6
1541,0.6,0.6,0.6,0.8
1542,1.0,0.8,0.8,0.8
1543,0.6,0.6,0.6,0.6
1545,0.6,0.6,0.6,0.6
1546,0.6,0.6,0.8,0.8
1549,0.8,0.8,0.8,1.0
1550,0.6,0.6,0.6,0.6
1551,0.8,0.8,0.8,0.8
1552,0.8,0.8,0.6,0.8
1553,0.6,1.0,1.0,1.0
1554,0.8,0.6,0.6,1.0
1555,0.8,0.6,0.6,0.6
1556,1.0,0.8,0.8,1.0
1557,1.0,0.8,0.8,0.8
1558,1.0,1.0,0.8,1.0
1559,0.6,0.6,0.6,0.6
1560,0.8,0.6,0.8,0.6
1561,0.8,1.0,1.0,1.0
1562,0.8,0.6,0.6,0.6
1563,1.0,1.0,0.6,1.0
1564,0.8,0.8,0.8,1.0
1565,0.6,0.6,0.6,0.6
1566,1.0,0.8,0.8,0.6
1567,0.8,0.6,0.6,0.6
1568,0.8,1.0,0.8,0.8
1569,1.0,0.6,0.6,0.6
1570,0.6,0.6,0.6,0.6
1571,0.8,0.6,0.8,0.8
1572,0.6,1.0,0.6,0.6
1573,1.0,1.0,1.0,0.8
1574,1.0,1.0,1.0,0.6
1575,0.8,1.0,0.8,0.8
1576,1.0,0.8,0.8,0.8
1577,0.8,0.8,0.8,0.8
1578,1.0,0.6,0.6,1.0
1579,0.8,0.6,0.6,0.6
1580,1.0,0.6,0.8,0.6
1581,0.6,0.6,0.6,0.6
1582,0.6,0.8,0.6,0.6
1583,0.6,1.0,0.6,1.0
1584,0.6,0.8,0.8,0.8
1585,0.6,0.6,0.6,0.6
1586,1.0,1.0,0.6,0.6
1587,0.6,0.6,0.6,0.6
1588,0.8,0.6,0.8,0.6
1589,0.6,0.8,0.6,0.6
1590,0.8,1.0,1.0,0.8
1591,0.6,0.6,0.6,0.8
1592,0.8,0.6,0.8,0.8
1593,1.0,1.0,1.0,0.8
1594,0.6,0.8,0.8,0.6
1595,1.0,1.0,1.0,1.0
1596,1.0,0.8,0.8,0.8
1597,1.0,1.0,1.0,0.8
1598,0.8,0.8,0.6,0.8
1599,0.6,0.6,1.0,0.8
1600,1.0,1.0,1.0,1.0
1602,0.6,0.6,0.6,0.6
1603,0.8,0.8,1.0,0.6
1604,0.8,0.8,1.0,0.6
1605,0.8,0.8,1.0,1.0
1606,0.6,0.6,0.6,0.6
1607,1.0,1.0,0.8,1.0
1608,0.8,0.8,0.8,0.6
1609,0.8,0.8,0.8,0.6
1610,1.0,0.8,0.8,0.8
1611,0.8,0.6,1.0,0.8
1612,1.0,0.6,0.8,1.0
1613,0.6,0.6,0.6,0.6
1615,0.8,0.6,0.6,0.6
1616,0.6,0.6,0.6,0.8
1617,1.0,0.6,0.6,0.6
1618,0.8,0.8,0.8,0.8
1619,0.6,0.6,0.6,0.6
1621,1.0,1.0,1.0,0.8
1622,0.8,0.6,1.0,1.0
1623,1.0,1.0,1.0,0.8
1624,0.6,0.6,0.6,0.6
1626,0.6,0.6,0.6,0.8
1627,0.6,0.6,0.6,0.6
1628,0.6,0.6,0.6,0.6
1629,1.0,1.0,1.0,1.0
1630,0.8,0.8,0.6,0.8
1631,0.6,0.6,0.8,0.6
1632,0.8,0.6,0.8,0.6
1633,1.0,1.0,1.0,1.0
1634,0.6,0.6,0.8,1.0
1635,1.0,0.6,0.6,0.6
1636,0.8,0.6,0.6,0.6
1637,0.6,0.6,0.6,0.8
1638,0.6,0.8,0.6,0.6
1639,0.6,0.6,0.6,0.6
1640,0.8,1.0,1.0,0.8
