feature_politeness_==Please==,feature_politeness_==Please_start==,feature_politeness_==HASHEDGE==,feature_politeness_==Indirect_(btw)==,feature_politeness_==Hedges==,feature_politeness_==Factuality==,feature_politeness_==Deference==,feature_politeness_==Gratitude==,feature_politeness_==Apologizing==,feature_politeness_==1st_person_pl.==,feature_politeness_==1st_person==,feature_politeness_==1st_person_start==,feature_politeness_==2nd_person==,feature_politeness_==2nd_person_start==,feature_politeness_==Indirect_(greeting)==,feature_politeness_==Direct_question==,feature_politeness_==Direct_start==,feature_politeness_==HASPOSITIVE==,feature_politeness_==HASNEGATIVE==,feature_politeness_==SUBJUNCTIVE==,feature_politeness_==INDICATIVE==,Input.deception_quadrant,Input.deception_quadrant_cat,affcon_gamemove,affcon_reasoning,affcon_rapport,affcon_shareinformation,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,Straightforward,1,1,1,1,1,7,1,1,99,25.77,7,0,100,57.14,28.57,14.29,14.29,0,0,0,0,14.29,0,0,14.29,0,14.29,0,14.29,14.29,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,0,0,0,28.57,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,Straightforward,1,1,1,1,1,20,66.46,69.14,3.37,25.77,20,10,85,55,10,10,0,0,5,5,0,0,5,15,10,5,5,5,25,5,0,0,0,0,10,5,5,5,0,0,10,0,0,0,5,10,0,0,0,5,0,5,5,0,0,5,0,0,0,0,0,20,0,5,0,10,5,0,20,0,10,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,10,5,5,0,0,0,0,0,0,0,0,0
0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,Straightforward,1,1,1,1,1,13,1,98.93,1,99,13,15.38,84.62,61.54,23.08,15.38,0,0,15.38,0,0,7.69,0,7.69,15.38,0,7.69,15.38,38.46,0,0,7.69,0,0,7.69,7.69,0,0,0,0,23.08,0,0,0,0,15.38,0,0,7.69,0,7.69,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,7.69,0,0,23.08,0,7.69,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,Straightforward,1,1,,,1,16,23.1,73.4,7.84,99,16,6.25,87.5,62.5,6.25,6.25,0,0,6.25,0,0,0,6.25,12.5,12.5,6.25,25,0,12.5,0,0,0,0,0,12.5,12.5,0,0,0,0,6.25,0,0,0,0,6.25,0,0,6.25,6.25,0,6.25,6.25,0,6.25,0,0,0,0,0,0,12.5,0,6.25,0,6.25,0,0,6.25,12.5,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,18.75,6.25,12.5,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,Straightforward,1,1,1,1,1,16,85.32,89.42,74.76,25.77,16,50,81.25,43.75,6.25,6.25,0,0,6.25,0,0,0,6.25,18.75,6.25,12.5,6.25,0,12.5,0,0,0,0,0,12.5,6.25,6.25,6.25,0,0,6.25,0,0,0,0,25,12.5,6.25,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0,6.25,0,0,6.25,0,0,0,6.25,0,12.5,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,31.25,6.25,12.5,0,0,0,0,0,0,6.25,0,6.25
0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,Straightforward,1,1,1,1,1,14,1,76.25,52.86,99,14,14.29,92.86,64.29,35.71,14.29,7.14,0,0,7.14,0,21.43,0,7.14,28.57,7.14,7.14,0,42.86,0,0,7.14,0,0,7.14,7.14,0,0,0,0,14.29,0,0,0,7.14,21.43,14.29,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,14.29,0,7.14,7.14,0,0,0,35.71,0,7.14,0,7.14,0,7.14,0,0,0,0,0,0,0,0,0,0,0,14.29,7.14,7.14,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,Straightforward,1,1,1,1,1,21,1,68.29,89.63,99,21,4.76,95.24,71.43,33.33,23.81,14.29,0,9.52,0,0,9.52,4.76,0,4.76,19.05,19.05,4.76,14.29,0,0,9.52,0,0,19.05,14.29,4.76,0,0,0,19.05,0,0,0,0,14.29,0,0,0,4.76,9.52,4.76,0,0,0,0,0,0,0,0,0,9.52,0,0,0,0,9.52,0,14.29,0,9.52,0,0,9.52,0,0,0,0,0,0,0,0,0,0,0,0,14.29,4.76,9.52,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,Straightforward,1,0,1,0,0,14,93.26,50,89.63,1,14,0,92.86,50,7.14,7.14,0,0,0,7.14,0,0,14.29,14.29,7.14,7.14,7.14,0,14.29,7.14,7.14,0,0,14.29,7.14,0,7.14,7.14,7.14,0,7.14,0,0,0,7.14,7.14,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,7.14,0,0,7.14,0,7.14,7.14,14.29,0,28.57,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,14.29,7.14,7.14,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,Straightforward,1,1,1,1,1,9,75.9,86.68,58.07,1,9,22.22,77.78,55.56,22.22,22.22,11.11,0,11.11,0,0,0,11.11,11.11,11.11,0,0,0,22.22,0,0,0,0,0,11.11,0,11.11,0,11.11,0,11.11,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,11.11,22.22,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,Straightforward,1,1,1,1,1,27,18.82,86.68,92.47,88.52,27,18.52,96.3,66.67,29.63,22.22,11.11,7.41,3.7,0,0,7.41,3.7,14.81,11.11,0,11.11,0,22.22,0,3.7,0,0,7.41,3.7,3.7,0,0,0,0,14.81,0,0,0,0,29.63,11.11,0,0,11.11,3.7,3.7,7.41,0,3.7,3.7,0,0,0,0,0,11.11,7.41,3.7,3.7,3.7,0,0,14.81,3.7,3.7,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,3.7,7.41,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,Straightforward,1,1,1,0,1,40,87.27,40.12,99,99,40,25,90,55,12.5,7.5,5,0,2.5,0,0,5,10,15,5,5,7.5,0,10,10,7.5,2.5,0,0,12.5,10,2.5,2.5,2.5,0,7.5,0,0,0,0,15,5,0,0,5,0,7.5,0,0,0,0,0,0,0,0,0,7.5,2.5,2.5,5,2.5,2.5,0,10,2.5,17.5,2.5,10,7.5,0,2.5,0,0,0,0,0,0,0,0,0,0,27.5,2.5,7.5,2.5,0,0,0,2.5,0,2.5,0,10
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,Straightforward,1,1,1,1,1,15,8.69,2.31,43.37,25.77,15,20,80,46.67,6.67,6.67,0,0,0,6.67,0,0,0,6.67,13.33,6.67,13.33,6.67,20,0,0,0,0,6.67,13.33,6.67,6.67,0,6.67,0,6.67,0,0,0,6.67,26.67,0,0,6.67,20,0,20,0,0,0,0,0,0,0,0,0,13.33,0,6.67,6.67,0,0,0,13.33,0,13.33,0,13.33,0,0,0,0,0,0,0,6.67,0,0,0,6.67,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,Straightforward,1,1,1,1,1,19,1,98.19,1,99,19,15.79,94.74,73.68,36.84,31.58,5.26,0,10.53,15.79,0,5.26,0,15.79,15.79,10.53,5.26,5.26,26.32,0,5.26,0,0,0,10.53,10.53,0,0,0,0,31.58,0,0,0,15.79,21.05,0,5.26,0,0,5.26,10.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.79,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,10.53,5.26,5.26,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,Straightforward,1,1,1,1,1,14,29.3,98.33,52.86,1,14,7.14,92.86,57.14,21.43,14.29,0,0,14.29,0,0,7.14,7.14,14.29,14.29,7.14,0,7.14,28.57,0,0,0,0,0,7.14,0,7.14,0,7.14,0,14.29,0,0,0,0,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,7.14,0,0,0,35.71,0,28.57,0,14.29,14.29,0,0,0,0,0,7.14,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,Straightforward,1,1,1,1,1,16,1,73.4,7.84,25.77,16,12.5,93.75,87.5,31.25,18.75,0,0,18.75,0,0,12.5,0,12.5,25,0,18.75,12.5,25,0,0,0,0,0,0,0,0,0,0,0,18.75,0,0,0,0,31.25,0,6.25,12.5,6.25,6.25,18.75,0,0,0,0,0,0,0,0,0,6.25,0,0,6.25,0,0,0,12.5,6.25,6.25,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,6.25,12.5,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,Straightforward,1,1,1,1,1,29,11.27,75.49,1,85.87,29,20.69,89.66,72.41,24.14,17.24,3.45,0,6.9,6.9,0,6.9,0,17.24,13.79,6.9,10.34,0,20.69,10.34,6.9,3.45,0,0,10.34,6.9,3.45,3.45,0,0,13.79,0,0,0,6.9,17.24,3.45,0,6.9,0,0,10.34,0,0,0,0,0,0,0,0,0,13.79,0,3.45,6.9,3.45,3.45,0,13.79,3.45,3.45,0,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,3.45,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,Straightforward,1,1,1,1,1,28,14.58,76.25,96.82,99,28,14.29,89.29,64.29,14.29,10.71,3.57,0,7.14,0,0,3.57,3.57,10.71,14.29,10.71,7.14,3.57,14.29,0,0,0,0,3.57,7.14,7.14,0,0,0,0,10.71,0,3.57,0,0,7.14,0,0,0,0,3.57,3.57,0,0,0,0,0,0,0,0,0,10.71,3.57,3.57,0,3.57,0,0,21.43,0,25,0,17.86,7.14,0,0,0,0,0,0,3.57,0,0,0,3.57,0,10.71,3.57,7.14,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,Straightforward,1,1,1,1,1,20,66.46,99,74.76,99,20,10,100,65,20,15,5,0,10,0,0,5,5,25,15,0,10,0,25,5,0,0,0,0,15,10,0,0,0,0,25,0,0,0,0,10,5,0,5,5,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,15,0,15,0,0,0,0,5,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,10,10,0
0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,Straightforward,1,1,1,1,1,11,93.26,81.84,85.21,25.77,11,18.18,90.91,54.55,27.27,27.27,18.18,0,9.09,0,0,0,0,27.27,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,27.27,0,9.09,0,9.09,18.18,0,0,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,18.18,9.09,9.09,0,0,0,0,18.18,0,9.09,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,Straightforward,1,1,0,1,0,12,38.6,20.24,1,1,12,16.67,91.67,50,16.67,8.33,8.33,0,0,0,0,8.33,0,16.67,16.67,0,8.33,0,33.33,16.67,8.33,0,0,0,16.67,0,16.67,0,16.67,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0,8.33,8.33,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,8.33,0,8.33,0,8.33,0,16.67,0,8.33,0,0,8.33,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,Straightforward,1,0,1,1,1,7,1,92.33,1,25.77,7,0,100,85.71,42.86,28.57,14.29,0,14.29,0,0,14.29,0,14.29,28.57,0,0,0,42.86,0,0,14.29,0,0,0,0,0,0,0,0,14.29,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,14.29,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,Straightforward,1,,0,0,0,37,2.44,94.74,4.5,25.77,37,10.81,91.89,75.68,24.32,18.92,5.41,2.7,10.81,0,0,5.41,0,16.22,18.92,8.11,8.11,5.41,27.03,0,0,0,0,0,0,0,0,0,0,0,18.92,0,2.7,0,0,18.92,5.41,2.7,10.81,2.7,0,5.41,2.7,0,2.7,0,0,0,0,0,0,5.41,5.41,0,0,0,0,5.41,13.51,0,5.41,0,5.41,0,0,0,0,0,0,0,0,0,0,0,0,0,13.51,2.7,2.7,0,0,0,0,0,5.41,2.7,0,0
0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,Straightforward,1,0,0,0,0,9,75.9,50,98.01,1,9,22.22,77.78,55.56,22.22,22.22,11.11,0,11.11,0,0,0,0,22.22,0,0,11.11,0,0,0,0,0,0,0,11.11,0,11.11,0,11.11,0,11.11,0,0,0,0,11.11,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,11.11,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,11.11,0,0,0,0,0,0,0,11.11,0,0
0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,Straightforward,1,1,1,1,1,27,1,35.54,33.94,99,27,14.81,100,74.07,25.93,11.11,7.41,0,3.7,0,0,14.81,0,11.11,22.22,18.52,11.11,3.7,25.93,7.41,0,0,0,3.7,11.11,11.11,0,0,0,0,11.11,0,0,0,0,22.22,3.7,3.7,0,0,7.41,7.41,0,0,0,0,0,0,0,0,0,11.11,7.41,3.7,0,0,0,11.11,14.81,0,0,0,0,0,3.7,3.7,0,0,0,0,0,0,0,0,0,0,25.93,3.7,7.41,0,0,0,0,0,0,14.81,0,0
0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,Straightforward,1,1,1,1,1,33,1,81.84,31.94,80.64,33,3.03,93.94,69.7,33.33,12.12,3.03,0,9.09,0,0,21.21,0,12.12,15.15,3.03,12.12,3.03,24.24,3.03,0,3.03,0,6.06,9.09,6.06,3.03,3.03,0,0,15.15,0,0,0,0,15.15,0,0,0,0,6.06,9.09,0,0,0,0,0,0,0,0,0,6.06,0,3.03,0,3.03,3.03,15.15,12.12,0,6.06,3.03,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,15.15,3.03,3.03,0,0,0,0,0,0,9.09,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Straightforward,1,1,1,1,1,11,13.54,3.48,2.4,99,11,36.36,90.91,54.55,9.09,0,0,0,0,0,0,9.09,9.09,0,18.18,0,9.09,9.09,18.18,0,0,0,0,0,18.18,18.18,0,0,0,0,0,0,0,0,0,18.18,0,0,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,9.09,9.09,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,Straightforward,1,1,1,1,1,14,68.29,1.67,99,25.77,14,0,100,57.14,7.14,7.14,7.14,0,0,0,0,0,7.14,21.43,14.29,7.14,7.14,7.14,28.57,7.14,0,7.14,0,7.14,14.29,7.14,7.14,7.14,0,0,0,0,0,0,0,21.43,0,7.14,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.43,7.14,35.71,21.43,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Straightforward,1,1,,1,1,8,11.86,99,1,99,8,12.5,100,62.5,37.5,12.5,0,0,12.5,0,0,25,12.5,0,12.5,0,0,0,25,12.5,0,0,0,0,12.5,12.5,0,0,0,0,12.5,0,0,0,0,25,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,12.5,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Straightforward,1,1,1,1,1,7,29.3,99,1,25.77,7,14.29,85.71,57.14,14.29,14.29,0,0,14.29,0,0,0,0,14.29,14.29,0,14.29,0,28.57,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,28.57,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,14.29,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,Straightforward,1,,1,,,10,93.26,50,3.37,99,10,20,90,50,10,10,10,0,0,0,0,0,10,20,10,0,10,0,30,0,0,0,0,0,10,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,0,0,0,0,0,0,10,0,0,0,0,10,0,0,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Straightforward,1,1,1,1,1,11,32.58,50,31.94,99,11,18.18,90.91,63.64,18.18,18.18,9.09,0,9.09,0,0,0,9.09,9.09,18.18,0,0,9.09,36.36,0,0,0,0,0,9.09,9.09,0,0,0,0,9.09,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.27,9.09,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,18.18,0,9.09,0,0,9.09,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,Straightforward,1,1,1,1,1,36,54.29,13.32,23.51,77,36,8.33,91.67,61.11,19.44,16.67,11.11,0,5.56,0,0,2.78,5.56,19.44,8.33,2.78,5.56,8.33,22.22,2.78,2.78,0,0,5.56,2.78,2.78,0,0,0,0,5.56,0,0,0,0,11.11,0,0,8.33,5.56,0,2.78,8.33,8.33,0,0,0,0,0,0,0,8.33,0,2.78,2.78,5.56,0,0,22.22,0,11.11,0,8.33,2.78,0,0,0,0,0,0,0,0,0,0,0,0,16.67,2.78,2.78,2.78,0,0,0,0,0,8.33,0,0
0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,Straightforward,1,1,1,1,1,9,46.37,99,1,99,9,11.11,88.89,44.44,33.33,22.22,0,0,11.11,11.11,0,11.11,0,11.11,0,0,0,0,33.33,11.11,0,11.11,0,0,11.11,11.11,0,0,0,0,33.33,0,0,0,11.11,22.22,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,Straightforward,1,1,0,1,0,7,1,92.33,99,25.77,7,0,100,71.43,28.57,28.57,14.29,0,14.29,0,0,0,0,0,0,28.57,28.57,0,28.57,0,0,14.29,0,0,0,0,0,0,0,0,28.57,0,0,0,0,42.86,14.29,14.29,0,0,0,14.29,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,28.57,14.29,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Straightforward,1,1,1,1,1,15,1,50,1,99,15,13.33,100,86.67,33.33,13.33,6.67,0,6.67,0,0,20,0,6.67,26.67,20,6.67,6.67,33.33,0,0,0,0,6.67,6.67,6.67,0,0,0,0,13.33,0,0,0,0,13.33,0,0,13.33,6.67,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,0,13.33,0,0,6.67,0,0,0,6.67,0,0
0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,Straightforward,1,1,1,1,1,33,6.27,27.23,98.01,25.77,33,30.3,96.97,66.67,30.3,21.21,15.15,0,6.06,0,0,9.09,3.03,12.12,12.12,9.09,6.06,0,27.27,3.03,3.03,3.03,0,0,0,0,0,0,0,0,9.09,0,0,0,0,30.3,6.06,3.03,9.09,3.03,3.03,6.06,3.03,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,3.03,21.21,0,15.15,3.03,9.09,6.06,0,3.03,0,0,0,0,0,0,0,0,0,0,6.06,3.03,3.03,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,Straightforward,1,1,1,1,1,18,18.82,71.09,23.51,99,18,11.11,83.33,61.11,27.78,16.67,11.11,0,5.56,0,0,11.11,5.56,16.67,11.11,5.56,11.11,0,16.67,0,0,0,0,0,11.11,11.11,0,0,0,0,11.11,0,0,0,0,11.11,0,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,11.11,5.56,0,0,5.56,0,5.56,11.11,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,27.78,5.56,5.56,5.56,0,0,0,0,0,11.11,0,0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Straightforward,1,0,1,0,1,24,27.87,33.83,74.76,25.77,24,4.17,95.83,66.67,16.67,8.33,4.17,0,4.17,0,0,8.33,4.17,16.67,12.5,8.33,8.33,4.17,16.67,8.33,8.33,0,4.17,4.17,0,0,0,0,0,0,8.33,0,0,0,0,16.67,8.33,0,4.17,4.17,0,8.33,0,0,0,0,4.17,4.17,0,0,0,4.17,0,0,4.17,0,0,0,16.67,0,8.33,0,4.17,4.17,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,4.17,0,0,0,0,4.17,0,0,8.33,0
0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,Straightforward,1,1,1,1,1,7,1,1,99,99,7,14.29,100,57.14,42.86,28.57,28.57,0,0,0,0,14.29,0,0,14.29,0,0,14.29,28.57,0,0,0,14.29,0,14.29,14.29,0,0,0,0,0,0,0,0,0,42.86,14.29,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,Straightforward,1,1,1,1,1,20,8.69,50,3.37,25.77,20,20,80,60,15,15,10,5,0,0,0,0,5,10,15,15,10,0,25,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,5,10,5,0,5,0,0,0,0,0,0,0,0,0,15,5,0,0,5,5,0,20,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,5,0,5,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,Straightforward,1,,,,1,9,46.37,86.68,1,25.77,9,0,88.89,66.67,11.11,11.11,0,0,0,11.11,0,0,0,22.22,11.11,11.11,11.11,0,33.33,0,0,11.11,0,0,0,0,0,0,0,0,11.11,0,0,0,11.11,33.33,0,11.11,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,11.11,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,Straightforward,1,0,0,0,0,14,14.58,23.75,99,25.77,14,21.43,92.86,57.14,28.57,21.43,14.29,0,7.14,0,0,7.14,7.14,7.14,14.29,0,0,7.14,35.71,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,21.43,14.29,0,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,7.14,7.14,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Straightforward,1,1,1,1,1,14,93.26,99,52.86,99,14,21.43,92.86,57.14,14.29,14.29,0,0,7.14,0,7.14,0,14.29,14.29,7.14,0,7.14,0,14.29,0,7.14,0,0,0,7.14,7.14,0,0,0,0,21.43,0,0,0,0,7.14,0,7.14,0,0,0,0,7.14,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,21.43,0,0,21.43,0,7.14,14.29,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,Straightforward,1,1,1,1,1,9,75.9,98.62,4.97,99,9,33.33,88.89,55.56,11.11,11.11,0,0,11.11,0,0,0,11.11,11.11,11.11,11.11,0,0,22.22,11.11,11.11,0,0,0,11.11,11.11,0,0,0,0,11.11,0,0,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,11.11,0,0,0,0,0,0
